data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
2024-08-30,23:20:00,226.0,10,MACAIBA,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-30,23:20:00,226.0,10,MACAIBA,Tombamento,Com Vítimas Feridas,-5.84199104,-35.29535395
2024-08-31,16:10:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
2024-08-31,16:10:00,101.0,96,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.84949622,-35.20890752
2024-09-01,00:20:00,304.0,37,MOSSORO,Tombamento,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-09-01,00:20:00,304.0,37,MOSSORO,Tombamento,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-09-01,00:20:00,304.0,37,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-09-01,00:20:00,304.0,37,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-09-01,00:20:00,304.0,37,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-09-01,00:20:00,304.0,37,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.17455933,-37.36227171
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-08-31,22:00:00,101.0,103,PARNAMIRIM,Colisão frontal,Sem Vítimas,-5.89034022,-35.24894996
2024-09-01,18:21:00,226.0,74,TANGARA,Queda de ocupante de veículo,Com Vítimas Feridas,-6.18392073,-35.77550021
2024-09-01,18:21:00,226.0,74,TANGARA,Tombamento,Com Vítimas Feridas,-6.18392073,-35.77550021
2024-09-01,18:21:00,226.0,74,TANGARA,Atropelamento de Animal,Com Vítimas Feridas,-6.18392073,-35.77550021
2024-09-02,16:45:00,304.0,183,ANGICOS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.6901045,-36.31102799
2024-09-02,18:30:00,304.0,35,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.16149497,-37.35068212
2024-09-02,18:30:00,304.0,35,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.16149497,-37.35068212
2024-09-02,18:30:00,304.0,35,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.16149497,-37.35068212
2024-09-03,07:50:00,101.0,100,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.88106901,-35.22542396
2024-09-03,07:50:00,101.0,100,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.88106901,-35.22542396
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Tombamento,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,09:00:00,101.0,94,NATAL,Colisão lateral mesmo sentido,Sem Vítimas,-5.83176615,-35.21191342
2024-09-03,21:15:00,226.0,106,SANTA CRUZ,Colisão frontal,Sem Vítimas,-6.24663846,-35.9776249
2024-09-03,21:15:00,226.0,106,SANTA CRUZ,Colisão frontal,Sem Vítimas,-6.24663846,-35.9776249
2024-09-03,23:30:00,101.0,138,ARES,Queda de ocupante de veículo,Com Vítimas Feridas,-6.1884521,-35.2132263
2024-09-04,15:00:00,101.0,85,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-04,15:00:00,101.0,85,NATAL,Tombamento,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-05,10:15:00,101.0,102,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.88861,-35.24033
2024-09-05,10:15:00,101.0,102,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.88861,-35.24033
2024-09-05,19:55:00,304.0,219,CAICARA DO RIO DO VENTO,Colisão traseira,Com Vítimas Feridas,-5.74840756,-35.94329757
2024-09-05,19:55:00,304.0,219,CAICARA DO RIO DO VENTO,Colisão traseira,Com Vítimas Feridas,-5.74840756,-35.94329757
2024-09-05,19:55:00,304.0,219,CAICARA DO RIO DO VENTO,Colisão traseira,Com Vítimas Feridas,-5.74840756,-35.94329757
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Capotamento,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Capotamento,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Capotamento,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Saída de leito carroçável,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Saída de leito carroçável,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,12:00:00,304.0,212,CAICARA DO RIO DO VENTO,Saída de leito carroçável,Com Vítimas Feridas,-5.74865588,-36.05988498
2024-09-06,16:40:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-06,16:40:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-06,18:20:00,110.0,49,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.21749782,-37.32858365
2024-09-06,18:20:00,110.0,49,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.21749782,-37.32858365
2024-09-06,16:46:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-06,16:46:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-07,06:20:00,101.0,97,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.857612,-35.212723
2024-09-07,06:20:00,101.0,97,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.857612,-35.212723
2024-09-07,08:50:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-07,08:50:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-07,08:50:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-07,08:50:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-07,14:00:00,226.0,235,JUCURUTU,Colisão traseira,Com Vítimas Feridas,-6.08551035,-36.94172466
2024-09-07,14:00:00,226.0,235,JUCURUTU,Colisão traseira,Com Vítimas Feridas,-6.08551035,-36.94172466
2024-08-14,17:05:00,101.0,6,TOUROS,Tombamento,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Tombamento,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Tombamento,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Queda de ocupante de veículo,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Colisão transversal,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Colisão transversal,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-08-14,17:05:00,101.0,6,TOUROS,Colisão transversal,Com Vítimas Feridas,-5.20389061,-35.49595714
2024-09-08,12:20:00,101.0,82,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76791511,-35.27456305
2024-09-08,12:20:00,101.0,82,SAO GONCALO DO AMARANTE,Atropelamento de Pedestre,Com Vítimas Feridas,-5.76791511,-35.27456305
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,12:56:00,226.0,61,SENADOR ELOI DE SOUZA,Colisão traseira,Com Vítimas Feridas,-6.05016006,-35.67466683
2024-09-08,13:25:00,101.0,69,EXTREMOZ,Colisão transversal,Com Vítimas Feridas,-5.6724731,-35.2597308
2024-09-08,13:25:00,101.0,69,EXTREMOZ,Colisão transversal,Com Vítimas Feridas,-5.6724731,-35.2597308
2024-09-08,17:00:00,110.0,45,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-08,17:00:00,110.0,45,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-08,17:00:00,110.0,45,MOSSORO,Tombamento,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-08,17:00:00,110.0,45,MOSSORO,Tombamento,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-08,17:00:00,110.0,45,MOSSORO,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-08,17:00:00,110.0,45,MOSSORO,Colisão lateral sentido oposto,Com Vítimas Feridas,-5.19257993,-37.31114905
2024-09-09,06:19:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,06:19:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,06:19:00,304.0,299,MACAIBA,Tombamento,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,06:19:00,304.0,299,MACAIBA,Tombamento,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,06:19:00,304.0,299,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,06:19:00,304.0,299,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-09-09,11:05:00,101.0,106,PARNAMIRIM,Colisão com objeto,Com Vítimas Feridas,-5.910553,-35.261307
2024-09-09,11:05:00,101.0,106,PARNAMIRIM,Colisão com objeto,Com Vítimas Feridas,-5.910553,-35.261307
2024-09-09,11:30:00,405.0,1,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-09,11:30:00,405.0,1,MOSSORO,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.19170196,-37.361471
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Queda de ocupante de veículo,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-08-30,18:10:00,101.0,124,SAO JOSE DE MIPIBU,Atropelamento de Pedestre,Com Vítimas Feridas,-6.07815599,-35.23412006
2024-09-09,20:17:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-09,20:17:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-09,20:17:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-09,17:50:00,405.0,149,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.09699302,-38.2075711
2024-09-09,17:50:00,405.0,149,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.09699302,-38.2075711
2024-09-11,13:05:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-11,13:05:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-11,13:05:00,405.0,1,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.19170196,-37.361471
2024-09-12,16:00:00,101.0,99,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-12,16:00:00,101.0,99,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-12,21:40:00,406.0,7,MACAU,Colisão frontal,Com Vítimas Feridas,-5.15585435,-36.5838237
2024-09-12,21:40:00,406.0,7,MACAU,Colisão frontal,Com Vítimas Feridas,-5.15585435,-36.5838237
2024-09-12,21:40:00,406.0,7,MACAU,Colisão frontal,Com Vítimas Feridas,-5.15585435,-36.5838237
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,08:50:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-09-13,19:13:00,304.0,36,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.16853634,-37.35540171
2024-09-13,19:13:00,304.0,36,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.16853634,-37.35540171
2024-09-14,04:00:00,304.0,21,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.04933,-37.342163
2024-09-14,04:00:00,304.0,21,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.04933,-37.342163
2024-09-14,04:00:00,304.0,21,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.04933,-37.342163
2024-09-14,04:00:00,304.0,21,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.04933,-37.342163
2024-09-14,19:50:00,427.0,95,CAICO,Incêndio,Sem Vítimas,-6.477626,-37.070442
2024-09-15,16:40:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-15,16:40:00,304.0,296,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Tombamento,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Tombamento,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Colisão lateral sentido oposto,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Colisão lateral sentido oposto,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Queda de ocupante de veículo,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Tombamento,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Tombamento,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Colisão lateral sentido oposto,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-15,20:30:00,406.0,150,CEARA-MIRIM,Colisão lateral sentido oposto,Com Vítimas Fatais,-5.672193,-35.404501
2024-09-16,07:30:00,101.0,99,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,07:30:00,101.0,99,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,07:30:00,101.0,99,NATAL,Tombamento,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,07:30:00,101.0,99,NATAL,Tombamento,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,07:30:00,101.0,99,NATAL,Colisão transversal,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,07:30:00,101.0,99,NATAL,Colisão transversal,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-16,11:15:00,406.0,160,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.71375666,-35.37210457
2024-09-16,11:15:00,406.0,160,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.71375666,-35.37210457
2024-09-16,15:40:00,101.0,98,NATAL,Colisão traseira,Sem Vítimas,-5.865723,-35.216537
2024-09-16,15:40:00,101.0,98,NATAL,Colisão traseira,Sem Vítimas,-5.865723,-35.216537
2024-09-17,12:50:00,101.0,144,GOIANINHA,Saída de leito carroçável,Com Vítimas Feridas,-6.244042,-35.21729
2024-09-17,13:40:00,304.0,297,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86534101,-35.340694
2024-09-17,13:40:00,304.0,297,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86534101,-35.340694
2024-09-17,13:40:00,304.0,297,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86534101,-35.340694
2024-09-17,15:15:00,101.0,103,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-17,15:15:00,101.0,103,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-17,17:50:00,101.0,76,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.72652309,-35.28574169
2024-09-17,17:50:00,101.0,76,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.72652309,-35.28574169
2024-09-17,17:50:00,101.0,76,EXTREMOZ,Colisão traseira,Com Vítimas Feridas,-5.72652309,-35.28574169
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:30:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.86484905,-35.34931012
